name,mass,year,reclat,reclong,GeoLocation
Yamato 793107,0.53,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793139,0.53,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 982683,0.53,1998,0,0,"(0.000000, 0.000000)"
Allan Hills A78234,0.52,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Elephant Moraine 96015,0.52,1996,-76.18333,157.16667,"(-76.183330, 157.166670)"
Frontier Mountain 93037,0.52,1993,-72.99056,160.41083,"(-72.990560, 160.410830)"
Grove Mountains 020197,0.52,2003,-72.9925,75.206389,"(-72.992500, 75.206389)"
Grove Mountains 021843,0.52,2003,-72.77833,75.32611,"(-72.778330, 75.326110)"
Grove Mountains 021861,0.52,2003,-72.7753,75.3364,"(-72.775300, 75.336400)"
Grove Mountains 023306,0.52,2003,-72.775,75.338889,"(-72.775000, 75.338889)"
Grove Mountains 054081,0.52,2006,-72.785,75.28333,"(-72.785000, 75.283330)"
Grove Mountains 054116,0.52,2006,-72.78667,75.27889,"(-72.786670, 75.278890)"
Grove Mountains 054555,0.52,2006,-72.99889,75.18722,"(-72.998890, 75.187220)"
Grove Mountains 054572,0.52,2006,-72.99889,75.18722,"(-72.998890, 75.187220)"
Grove Mountains 054584,0.52,2006,-72.99889,75.18722,"(-72.998890, 75.187220)"
Grove Mountains 054604,0.52,2006,-72.99889,75.1872,"(-72.998890, 75.187200)"
Grove Mountains 054658,0.52,2006,-72.99889,75.1872,"(-72.998890, 75.187200)"
Grove Mountains 054790,0.52,2006,-72.99889,75.18722,"(-72.998890, 75.187220)"
Grove Mountains 054791,0.52,2006,-72.99889,75.18722,"(-72.998890, 75.187220)"
Grove Mountains 054971,0.52,2006,-72.99889,75.18722,"(-72.998890, 75.187220)"
MacAlpine Hills 041119,0.52,2004,,,
Queen Alexandra Range 99185,0.52,1999,-84,168,"(-84.000000, 168.000000)"
Yamato 790106,0.52,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793117,0.52,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793157,0.52,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Grove Mountains 050137,0.51,2006,-72.97861,75.25694,"(-72.978610, 75.256940)"
Grove Mountains 050426,0.51,2006,-72.98389,75.24556,"(-72.983890, 75.245560)"
Grove Mountains 050724,0.51,2006,-72.98389,75.24556,"(-72.983890, 75.245560)"
Grove Mountains 050726,0.51,2006,-72.98389,75.24556,"(-72.983890, 75.245560)"
Grove Mountains 051018,0.51,2006,-72.98389,75.24556,"(-72.983890, 75.245560)"
Grove Mountains 051104,0.51,2006,-72.98417,75.24528,"(-72.984170, 75.245280)"
Grove Mountains 051236,0.51,2006,-72.98389,75.24556,"(-72.983890, 75.245560)"
Grove Mountains 052204,0.51,2006,-72.77306,75.33806,"(-72.773060, 75.338060)"
Grove Mountains 052232,0.51,2006,-72.77111,75.33806,"(-72.771110, 75.338060)"
Grove Mountains 052338,0.51,2006,-72.77889,75.30972,"(-72.778890, 75.309720)"
Grove Mountains 052546,0.51,2006,-72.785,75.29472,"(-72.785000, 75.294720)"
Grove Mountains 052596,0.51,2006,-72.78311,75.2972,"(-72.783110, 75.297200)"
Grove Mountains 052753,0.51,2006,-72.78538,75.2844,"(-72.785380, 75.284400)"
Grove Mountains 052872,0.51,2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
Grove Mountains 053065,0.51,2006,-72.78278,75.28972,"(-72.782780, 75.289720)"
Grove Mountains 053184,0.51,2006,-72.77472,75.34,"(-72.774720, 75.340000)"
Grove Mountains 053399,0.51,2006,-72.77944,75.29861,"(-72.779440, 75.298610)"
Grove Mountains 053799,0.51,2006,-72.785,75.27139,"(-72.785000, 75.271390)"
Grove Mountains 054027,0.51,2006,-72.79028,75.27306,"(-72.790280, 75.273060)"
Grove Mountains 054080,0.51,2006,-72.785,75.28333,"(-72.785000, 75.283330)"
Grove Mountains 054150,0.51,2006,-72.79278,75.27472,"(-72.792780, 75.274720)"
Grove Mountains 054274,0.51,2006,-72.78194,75.28111,"(-72.781940, 75.281110)"
Grove Mountains 054369,0.51,2006,-72.77667,75.33056,"(-72.776670, 75.330560)"
Grove Mountains 054544,0.51,2006,-72.99889,75.18722,"(-72.998890, 75.187220)"
Grove Mountains 054871,0.51,2006,-72.99889,75.18722,"(-72.998890, 75.187220)"
Grove Mountains 054880,0.51,2006,-72.99889,75.18722,"(-72.998890, 75.187220)"
Grove Mountains 054956,0.51,2006,-72.99889,75.18722,"(-72.998890, 75.187220)"
Grove Mountains 055157,0.51,2006,-72.99889,75.1872,"(-72.998890, 75.187200)"
LaPaz Icefield 031256,0.51,2003,,,
LaPaz Icefield 03801,0.51,2003,,,
MacAlpine Hills 04959,0.51,2004,,,
MacAlpine Hills 04968,0.51,2004,,,
Queen Alexandra Range 99750,0.51,1999,-84,168,"(-84.000000, 168.000000)"
Ramlat as Sahmah 406,0.51,2010,20.21905,56.02093,"(20.219050, 56.020930)"
Yamato 75238,0.51,1975,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793125,0.51,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793135,0.51,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793150,0.51,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 86260,0.51,1986,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 86268,0.51,1986,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 86509,0.51,1986,-71.5,35.66667,"(-71.500000, 35.666670)"
Chail,0.5,1814,25.36667,81.66667,"(25.366670, 81.666670)"
Allan Hills 09001,0.5,2009,-76.74403,159.37238,"(-76.744030, 159.372380)"
Allan Hills 83042,0.5,1983,-76.81765,158.19001,"(-76.817650, 158.190010)"
Allan Hills 85053,0.5,1985,-76.90146,156.70958,"(-76.901460, 156.709580)"
Allan Hills 85060,0.5,1985,-76.84005,156.22913,"(-76.840050, 156.229130)"
Allan Hills A77031,0.5,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Allan Hills A78037,0.5,1978,-76.71667,159.66667,"(-76.716670, 159.666670)"
Allan Hills A81062,0.5,1981,-76.65816,159.32088,"(-76.658160, 159.320880)"
Allan Hills A81198,0.5,1981,-76.69361,159.39417,"(-76.693610, 159.394170)"
Allan Hills A81299,0.5,1981,-76.68806,159.35583,"(-76.688060, 159.355830)"
Allan Hills A81313,0.5,1981,-76.68917,159.36417,"(-76.689170, 159.364170)"
Cuddeback Dry Lake 006,0.5,2000,35.31227,-117.453,"(35.312270, -117.453000)"
Elephant Moraine 87629,0.5,1987,-76.27297,156.46753,"(-76.272970, 156.467530)"
Elephant Moraine 90449,0.5,1990,-76.26952,156.4466,"(-76.269520, 156.446600)"
Elephant Moraine 92021,0.5,1992,-76.08193,156.02126,"(-76.081930, 156.021260)"
Elephant Moraine 92097,0.5,1992,-76.03396,156.14349,"(-76.033960, 156.143490)"
Elephant Moraine 96114,0.5,1996,-76.18333,157.16667,"(-76.183330, 157.166670)"
Elephant Moraine 96196,0.5,1996,-76.18333,157.16667,"(-76.183330, 157.166670)"
Frontier Mountain 01120,0.5,2001,-72.99194,160.40028,"(-72.991940, 160.400280)"
Frontier Mountain 01147,0.5,2001,-72.97361,160.33806,"(-72.973610, 160.338060)"
Frontier Mountain 95031,0.5,1995,-72.95111,160.50833,"(-72.951110, 160.508330)"
Frontier Mountain 95037,0.5,1995,-72.95111,160.51389,"(-72.951110, 160.513890)"
Frontier Mountain 97038,0.5,1997,-72.98833,160.40722,"(-72.988330, 160.407220)"
Frontier Mountain 97040,0.5,1997,-72.98833,160.40722,"(-72.988330, 160.407220)"
Geologists Range 99120,0.5,1999,-82.5,155.5,"(-82.500000, 155.500000)"
Graves Nunataks 06161,0.5,2006,,,
Grove Mountains 020030,0.5,2002,-73.07444,75.27417,"(-73.074440, 75.274170)"
Grove Mountains 050257,0.5,2006,-72.98389,75.2466,"(-72.983890, 75.246600)"
Grove Mountains 050258,0.5,2006,-72.98389,75.24667,"(-72.983890, 75.246670)"
Grove Mountains 050392,0.5,2006,-72.97778,75.19583,"(-72.977780, 75.195830)"
Grove Mountains 050429,0.5,2006,-72.98389,75.24556,"(-72.983890, 75.245560)"
Grove Mountains 050728,0.5,2006,-72.98389,75.24556,"(-72.983890, 75.245560)"
Grove Mountains 051009,0.5,2006,-72.98389,75.24556,"(-72.983890, 75.245560)"
Grove Mountains 051106,0.5,2006,-72.98417,75.24528,"(-72.984170, 75.245280)"
Grove Mountains 051576,0.5,2006,-72.9325,75.32833,"(-72.932500, 75.328330)"
Grove Mountains 051946,0.5,2006,-72.77917,75.305,"(-72.779170, 75.305000)"
Grove Mountains 052167,0.5,2006,-72.77194,75.34472,"(-72.771940, 75.344720)"
Grove Mountains 052473,0.5,2006,-72.78361,75.29833,"(-72.783610, 75.298330)"
Grove Mountains 053196,0.5,2006,-72.77472,75.34,"(-72.774720, 75.340000)"
Grove Mountains 053256,0.5,2006,-72.77472,75.34,"(-72.774720, 75.340000)"
Grove Mountains 053315,0.5,2006,-72.77472,75.34,"(-72.774720, 75.340000)"
Jiddat al Harasis 539,0.5,2008,19.54527,55.16233,"(19.545270, 55.162330)"
LaPaz Icefield 031197,0.5,2003,,,
LaPaz Icefield 03857,0.5,2002,,,
LaPaz Icefield 04833,0.5,2004,,,
LaPaz Icefield 04846,0.5,2004,,,
Lewis Cliff 87019,0.5,1987,-84.34738,161.48221,"(-84.347380, 161.482210)"
Lewis Cliff 87021,0.5,1987,-84.34472,161.47056,"(-84.344720, 161.470560)"
Lewis Cliff 87156,0.5,1987,-84.34383,161.37702,"(-84.343830, 161.377020)"
Lewis Cliff 87241,0.5,1987,-84.34563,161.31058,"(-84.345630, 161.310580)"
Lewis Cliff 87285,0.5,1987,-84.34646,161.32157,"(-84.346460, 161.321570)"
Lewis Cliff 88052,0.5,1988,-84.24507,161.44897,"(-84.245070, 161.448970)"
Lewis Cliff 93819,0.5,1993,-84.27372,161.68479,"(-84.273720, 161.684790)"
MacAlpine Hills 02502,0.5,2002,,,
MacAlpine Hills 041122,0.5,2004,,,
MacAlpine Hills 041124,0.5,2004,,,
MacAlpine Hills 041125,0.5,2004,,,
MacAlpine Hills 041127,0.5,2004,,,
MacAlpine Hills 041128,0.5,2004,,,
MacAlpine Hills 041141,0.5,2004,,,
MacAlpine Hills 041151,0.5,2004,,,
MacAlpine Hills 041153,0.5,2004,,,
MacAlpine Hills 041158,0.5,2004,,,
MacAlpine Hills 041187,0.5,2004,,,
MacAlpine Hills 041194,0.5,2004,,,
MacAlpine Hills 041196,0.5,2004,,,
MacAlpine Hills 041200,0.5,2004,,,
MacAlpine Hills 041202,0.5,2004,,,
MacAlpine Hills 041208,0.5,2004,,,
MacAlpine Hills 041210,0.5,2004,,,
MacAlpine Hills 041219,0.5,2004,,,
MacAlpine Hills 041221,0.5,2004,,,
MacAlpine Hills 041227,0.5,2004,,,
MacAlpine Hills 04865,0.5,2004,,,
MacAlpine Hills 04994,0.5,2004,,,
MacKay Glacier 05257,0.5,2005,,,
Miller Range 07092,0.5,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07307,0.5,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07315,0.5,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07399,0.5,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07403,0.5,2007,0,0,"(0.000000, 0.000000)"
Miller Range 090264,0.5,2009,0,0,"(0.000000, 0.000000)"
Miller Range 090321,0.5,2009,0,0,"(0.000000, 0.000000)"
Miller Range 090338,0.5,2009,0,0,"(0.000000, 0.000000)"
Miller Range 090511,0.5,2009,0,0,"(0.000000, 0.000000)"
Miller Range 090554,0.5,2009,0,0,"(0.000000, 0.000000)"
Miller Range 090607,0.5,2009,0,0,"(0.000000, 0.000000)"
Miller Range 090632,0.5,2009,0,0,"(0.000000, 0.000000)"
Miller Range 090715,0.5,2009,0,0,"(0.000000, 0.000000)"
Miller Range 090904,0.5,2009,0,0,"(0.000000, 0.000000)"
Miller Range 090908,0.5,2009,0,0,"(0.000000, 0.000000)"
Miller Range 090954,0.5,2009,0,0,"(0.000000, 0.000000)"
Pecora Escarpment 91230,0.5,1991,-85.66427,-68.12523,"(-85.664270, -68.125230)"
Queen Alexandra Range 02152,0.5,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 93159,0.5,1993,-84.57607,162.56165,"(-84.576070, 162.561650)"
Queen Alexandra Range 93350,0.5,1993,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 93378,0.5,1993,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 93384,0.5,1993,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 93487,0.5,1993,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 93694,0.5,1993,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 971015,0.5,1997,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 97484,0.5,1997,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 99047,0.5,1999,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 99077,0.5,1999,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 99565,0.5,1999,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 99566,0.5,1999,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 99728,0.5,1999,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 99742,0.5,1999,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 99817,0.5,1999,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 99911,0.5,1999,-84,168,"(-84.000000, 168.000000)"
Reckling Peak 92439,0.5,1992,-76.21987,158.37834,"(-76.219870, 158.378340)"
Shişr 134,0.5,2007,18.25883,53.99285,"(18.258830, 53.992850)"
Yamato 74419,0.5,1974,0,35.66667,"(0.000000, 35.666670)"
Yamato 790326,0.5,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793101,0.5,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793108,0.5,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793120,0.5,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 86450,0.5,1986,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 982104,0.5,1998,0,0,"(0.000000, 0.000000)"
Frontier Mountain 90063,0.49,1990,-72.9531,160.43781,"(-72.953100, 160.437810)"
LaPaz Icefield 031038,0.49,2003,,,
Yamato 793123,0.49,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793132,0.49,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793270,0.49,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 81042,0.49,1981,-71.5,35.66667,"(-71.500000, 35.666670)"
Grove Mountains 020266,0.48,2003,-72.98306,75.22917,"(-72.983060, 75.229170)"
Grove Mountains 020380,0.48,2003,-72.98389,75.24639,"(-72.983890, 75.246390)"
Grove Mountains 020392,0.48,2003,-72.98389,75.24639,"(-72.983890, 75.246390)"
Grove Mountains 020941,0.48,2003,-72.98389,75.24639,"(-72.983890, 75.246390)"
Grove Mountains 021580,0.48,2003,-72.9633,75.2178,"(-72.963300, 75.217800)"
Grove Mountains 021920,0.48,2003,-72.7775,75.3344,"(-72.777500, 75.334400)"
Grove Mountains 022088,0.48,2003,-72.7792,75.3106,"(-72.779200, 75.310600)"
Grove Mountains 022329,0.48,2003,-72.77361,75.32028,"(-72.773610, 75.320280)"
Grove Mountains 022347,0.48,2003,-72.77333,75.33083,"(-72.773330, 75.330830)"
Grove Mountains 022467,0.48,2003,-72.77389,75.32778,"(-72.773890, 75.327780)"
Grove Mountains 022478,0.48,2003,-72.77444,75.32222,"(-72.774440, 75.322220)"
Grove Mountains 022489,0.48,2003,-72.7756,75.3278,"(-72.775600, 75.327800)"
Grove Mountains 022502,0.48,2003,-72.7744,75.3192,"(-72.774400, 75.319200)"
Grove Mountains 022604,0.48,2003,-72.7825,75.28167,"(-72.782500, 75.281670)"
Grove Mountains 022629,0.48,2003,-72.7825,75.27778,"(-72.782500, 75.277780)"
Grove Mountains 022850,0.48,2003,-72.77361,75.34083,"(-72.773610, 75.340830)"
Grove Mountains 022947,0.48,2003,-72.77444,75.32278,"(-72.774440, 75.322780)"
Grove Mountains 023177,0.48,2003,-72.7739,75.3394,"(-72.773900, 75.339400)"
Grove Mountains 023299,0.48,2003,-72.7736,75.3211,"(-72.773600, 75.321100)"
Grove Mountains 023554,0.48,2003,-72.98417,75.24639,"(-72.984170, 75.246390)"
Grove Mountains 023571,0.48,2003,-72.98417,75.24667,"(-72.984170, 75.246670)"
Grove Mountains 023783,0.48,2003,-72.98472,75.24944,"(-72.984720, 75.249440)"
Grove Mountains 024012,0.48,2003,-72.98361,75.25222,"(-72.983610, 75.252220)"
Grove Mountains 024247,0.48,2003,-72.9825,75.2503,"(-72.982500, 75.250300)"
MacAlpine Hills 02656,0.48,2002,-84.21667,160.5,"(-84.216670, 160.500000)"
MacAlpine Hills 04889,0.48,2004,,,
Queen Alexandra Range 99228,0.48,1999,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 99229,0.48,1999,-84,168,"(-84.000000, 168.000000)"
Yamato 790002,0.48,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 791140,0.48,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793136,0.48,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Grove Mountains 020365,0.47,2003,-72.9839,75.2464,"(-72.983900, 75.246400)"
Grove Mountains 020413,0.47,2003,-72.98389,75.24639,"(-72.983890, 75.246390)"
Grove Mountains 020619,0.47,2003,-72.98389,75.24639,"(-72.983890, 75.246390)"
Grove Mountains 020773,0.47,2003,-72.98389,75.25,"(-72.983890, 75.250000)"
Grove Mountains 020775,0.47,2003,-72.98389,75.25,"(-72.983890, 75.250000)"
Grove Mountains 020826,0.47,2003,-72.9833,75.2494,"(-72.983300, 75.249400)"
Grove Mountains 020932,0.47,2003,-72.9839,75.2464,"(-72.983900, 75.246400)"
Grove Mountains 020936,0.47,2003,-72.98389,75.24639,"(-72.983890, 75.246390)"
Grove Mountains 021923,0.47,2003,-72.7775,75.33528,"(-72.777500, 75.335280)"
Grove Mountains 021831,0.47,2003,-72.77861,75.33083,"(-72.778610, 75.330830)"
Grove Mountains 021924,0.47,2003,-72.7775,75.33556,"(-72.777500, 75.335560)"
Grove Mountains 022310,0.47,2003,-72.7789,75.3014,"(-72.778900, 75.301400)"
Grove Mountains 022344,0.47,2003,-72.7722,75.3389,"(-72.772200, 75.338900)"
Grove Mountains 022348,0.47,2003,-72.77444,75.32861,"(-72.774440, 75.328610)"
Grove Mountains 022583,0.47,2003,-72.77333,75.33833,"(-72.773330, 75.338330)"
Grove Mountains 022602,0.47,2003,-72.7825,75.28111,"(-72.782500, 75.281110)"
Grove Mountains 022646,0.47,2003,-72.78194,75.28528,"(-72.781940, 75.285280)"
Grove Mountains 022718,0.47,2003,-72.7792,75.2919,"(-72.779200, 75.291900)"
Grove Mountains 022811,0.47,2003,-72.7753,75.3303,"(-72.775300, 75.330300)"
Grove Mountains 022967,0.47,2003,-72.77417,75.31611,"(-72.774170, 75.316110)"
Grove Mountains 022986,0.47,2003,-72.77361,75.34361,"(-72.773610, 75.343610)"
Grove Mountains 023001,0.47,2003,-72.77361,75.34667,"(-72.773610, 75.346670)"
Grove Mountains 023270,0.47,2003,-72.77361,75.32028,"(-72.773610, 75.320280)"
Grove Mountains 023542,0.47,2003,-72.9833,75.2514,"(-72.983300, 75.251400)"
Grove Mountains 023578,0.47,2003,-72.9842,75.2467,"(-72.984200, 75.246700)"
Grove Mountains 023819,0.47,2003,-72.98361,75.25083,"(-72.983610, 75.250830)"
LaPaz Icefield 031279,0.47,2003,,,
Yamato 75239,0.47,1975,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793074,0.47,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793094,0.47,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793128,0.47,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793143,0.47,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793153,0.47,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Frontier Mountain 03070,0.46,2004,-72.99453,160.39992,"(-72.994530, 160.399920)"
Frontier Mountain 90083,0.46,1991,-72.95498,160.49181,"(-72.954980, 160.491810)"
Grove Mountains 020359,0.46,2003,-72.98389,75.24639,"(-72.983890, 75.246390)"
Grove Mountains 020384,0.46,2003,-72.98389,75.24639,"(-72.983890, 75.246390)"
Grove Mountains 020385,0.46,2003,-72.98389,75.24639,"(-72.983890, 75.246390)"
Grove Mountains 020386,0.46,2003,-72.9839,75.2464,"(-72.983900, 75.246400)"
Grove Mountains 020824,0.46,2003,-72.9833,75.2494,"(-72.983300, 75.249400)"
Grove Mountains 020940,0.46,2003,-72.98389,75.24639,"(-72.983890, 75.246390)"
Grove Mountains 021204,0.46,2003,-72.98361,75.24583,"(-72.983610, 75.245830)"
Grove Mountains 021233,0.46,2003,-72.98361,75.24583,"(-72.983610, 75.245830)"
Grove Mountains 021623,0.46,2003,-72.78556,75.29583,"(-72.785560, 75.295830)"
Grove Mountains 021846,0.46,2003,-72.7783,75.3269,"(-72.778300, 75.326900)"
Grove Mountains 021917,0.46,2003,-72.7775,75.3336,"(-72.777500, 75.333600)"
Grove Mountains 022856,0.46,2003,-72.77361,75.34222,"(-72.773610, 75.342220)"
Grove Mountains 022955,0.46,2003,-72.77444,75.32528,"(-72.774440, 75.325280)"
Grove Mountains 023182,0.46,2003,-72.77389,75.33944,"(-72.773890, 75.339440)"
Grove Mountains 023188,0.46,2003,-72.77389,75.33972,"(-72.773890, 75.339720)"
Grove Mountains 023250,0.46,2003,-72.7736,75.32,"(-72.773600, 75.320000)"
Grove Mountains 023269,0.46,2003,-72.7736,75.3203,"(-72.773600, 75.320300)"
Grove Mountains 023310,0.46,2003,-72.775,75.33889,"(-72.775000, 75.338890)"
Grove Mountains 023550,0.46,2003,-72.98333,75.25139,"(-72.983330, 75.251390)"
Grove Mountains 023711,0.46,2003,-72.98389,75.25083,"(-72.983890, 75.250830)"
Grove Mountains 023895,0.46,2003,-72.98361,75.2475,"(-72.983610, 75.247500)"
Grove Mountains 023899,0.46,2003,-72.9822,75.2489,"(-72.982200, 75.248900)"
Jiddat al Harasis 687,0.46,2011,19.50883,55.51805,"(19.508830, 55.518050)"
MacAlpine Hills 041033,0.46,2004,,,
MacAlpine Hills 041117,0.46,2004,,,
Yamato 793116,0.46,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793146,0.46,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Camel Donga 035,0.45,1994,-30.09167,126.88883,"(-30.091670, 126.888830)"
Frontier Mountain 90118,0.45,1991,-72.95489,160.44224,"(-72.954890, 160.442240)"
Grove Mountains 020397,0.45,2003,-72.9839,75.2464,"(-72.983900, 75.246400)"
Grove Mountains 021205,0.45,2003,-72.98361,75.24583,"(-72.983610, 75.245830)"
Grove Mountains 021224,0.45,2003,-72.98361,75.24583,"(-72.983610, 75.245830)"
Grove Mountains 021703,0.45,2003,-72.77333,75.33861,"(-72.773330, 75.338610)"
Grove Mountains 021771,0.45,2003,-72.775,75.3175,"(-72.775000, 75.317500)"
Grove Mountains 021891,0.45,2003,-72.7781,75.3261,"(-72.778100, 75.326100)"
Grove Mountains 021911,0.45,2003,-72.7769,75.3264,"(-72.776900, 75.326400)"
Grove Mountains 022311,0.45,2003,-72.77889,75.30139,"(-72.778890, 75.301390)"
Grove Mountains 022495,0.45,2003,-72.77556,75.32944,"(-72.775560, 75.329440)"
Grove Mountains 022503,0.45,2003,-72.77444,75.31944,"(-72.774440, 75.319440)"
Grove Mountains 022570,0.45,2003,-72.77444,75.3075,"(-72.774440, 75.307500)"
Grove Mountains 023006,0.45,2003,-72.7739,75.3281,"(-72.773900, 75.328100)"
Grove Mountains 023535,0.45,2003,-72.9833,75.2514,"(-72.983300, 75.251400)"
Grove Mountains 023562,0.45,2003,-72.98417,75.24639,"(-72.984170, 75.246390)"
Grove Mountains 024066,0.45,2003,-72.9975,75.24417,"(-72.997500, 75.244170)"
Grove Mountains 024259,0.45,2003,-72.9825,75.25028,"(-72.982500, 75.250280)"
Grove Mountains 024262,0.45,2003,-72.9825,75.25028,"(-72.982500, 75.250280)"
LaPaz Icefield 03823,0.45,2003,,,
MacAlpine Hills 02657,0.45,2002,-84.21667,160.5,"(-84.216670, 160.500000)"
MacAlpine Hills 02881,0.45,2002,,,
Queen Alexandra Range 99758,0.45,1999,-84,168,"(-84.000000, 168.000000)"
Yamato 75240,0.45,1975,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 791667,0.45,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793106,0.45,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
